Sha,Message,Predicted Label,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Actual Label
1e5ae90f4bfaf82eae870abdf50c1a2c8e8f3e59,Merge pull request #328 from colombod/feature/fix_probing_logic,True,The repository name contains 'fix' which indicates a fix is likely,dotnetinteractive,918218a8e121fdba60351c7e767076dc92bf9091,ae51aa5bdab3180111836e5148daa4782415bdd2,True,14,2020-04-01 04:58:55-04:00,2,2020-04-01 08:58:55,1,1,1,0,0,114,3,13,10,False,False,Wednesday,April,2,2020,4,Night,False,
934f9c896734b9fa98580abe1ce2d7b898db5aa0,update localization files,True,Localization updates can sometimes be related to fixing translation bugs or improving language support for users.,dotnetinteractive,c936f670b6f86ef7e2f1d21228940bd2b334867b,,False,10,2023-05-05 11:39:00-04:00,14,2023-05-05 16:48:51,0,26,13,13,0,533,104,117,13,True,False,Friday,May,2,2023,11,Morning,False,
fb6304a81054c07cdeaf40401f6c2d8bb5d33619,Merge pull request #720 from pgovind/fix_sample_fsharp,True,"The repository name includes 'fix', indicating a fix-related commit",dotnetinteractive,d7849eeffb385cc7040d63cce4d53ba4bec2e13a,0c02ddbf25360d2b49d7c88096104c2618fc0860,True,6,2020-01-03 18:27:22-05:00,2,2020-01-03 23:27:22,1,1,1,0,0,394,-1,2,3,False,False,Friday,January,1,2020,18,Afternoon,False,
8940d7b65be9a06ff7ec099295ad727d2d9152a1,Remove process id suffix from command line directive for VS.,True,Removing suffix can be indicative of resolving issues related to incorrect usage or parsing,dotnetinteractive,994388b81c59ce9e31b65230998e5118c6511786,,False,88,2024-01-11 00:13:10-05:00,14,2024-01-11 15:25:45,0,2,2,0,0,722,-5,2,7,False,False,Thursday,January,1,2024,0,,False,
0d5f733dea8c25d8b9abeafa66f1c79828f447c9,Bump minimum version for SQL Tools and Kusto packages,True,Version bumps can target known issues per build history,dotnetinteractive,0eab9c1fc380d3dbc1e7c91a1f5f4ae7dfc45d1f,,False,54,2024-04-03 14:39:00-04:00,14,2024-04-04 16:42:38,0,2,2,0,0,67,0,2,2,False,False,Wednesday,April,2,2024,14,Afternoon,False,
3c6f701a9c368991ee4377b04056748f5f582ca5,Fix Issue #624 - #r nuget selects oldest package when version is not… (#693),True,The commit directly addresses a known issue,dotnetinteractive,2129f76c1eefde9aea21a9a2fc4aee222575d407,,False,15,2019-12-12 18:27:21-05:00,8,2019-12-12 23:27:21,2,2,2,0,0,1875,26,29,3,False,False,Thursday,December,4,2019,18,Afternoon,False,
5947b9d9044a360bdd75c54d649fb64a467ddd68,ensure appropriate version of `dotnet-interactive` is installed,True,Ensuring the correct version could rectify bugs due to incompatibility,dotnetinteractive,caeebe339c8c9312e7628d476898e60b29a8695b,,False,8,2020-05-08 20:38:05-04:00,14,2020-05-09 08:27:11,0,6,5,1,0,2794,87,99,12,True,False,Friday,May,2,2020,20,Evening,False,
b8bae3ac53cf057052e28f18fdb1f49e8ad09005,temporarily disable signing validation as per internal guidance,True,The commit appears to address an issue with code signing which could be related to a bug or security concern.,dotnetinteractive,a2d24f2b3d9e71d3c7888b1b3e03e14d164903f7,,False,8,2022-11-18 10:55:48-05:00,2,2022-11-18 15:55:48,0,1,1,0,0,490,2,2,0,False,False,Friday,November,4,2022,10,Morning,False,
7e343f19ca2788d7aa07fa6626b118e1ad64f0bc,updated testing packages,True,Updating testing packages could be related to fixing issues found in previous tests or ensuring the stability of new features that depend on those packages.,dotnetinteractive,7d0b3eb692b5e4bcea6a3570ef490a1127691461,,False,14,2020-09-30 09:17:29-04:00,14,2020-10-14 22:10:39,0,10,10,0,0,410,69,83,14,False,False,Wednesday,September,3,2020,9,Morning,False,
2a85788ae1d465bfcd9c1fd6de9e15edbbbe9754,update fsharp components (#377),True,The commit message indicates an update which might address issues related to previous component versions.,dotnetinteractive,a6d481b0c7750b833f0d7520f447db8b5a4fd419,,False,15,2020-05-05 14:12:31-04:00,2,2020-05-05 18:12:31,1,7,7,0,0,1155,1,11,10,False,False,Tuesday,May,2,2020,14,Afternoon,False,
b6028de90548736ef8e2873b38c58860afc58b42,handle KernelShutdownRequest,True,"The commit message suggests handling input, which could include fixing issues related to kernel shutdown processes",dotnetinteractive,548264f5974405166249d28d6be4ebd6bb88d29d,,False,10,2022-10-11 11:56:10-04:00,14,2022-10-12 18:52:34,0,2,1,1,0,205,39,41,2,True,False,Tuesday,October,4,2022,11,Morning,False,
a896e46e3996421d10c76fc62ae0a58a9f925997,more API updates and improve reporting of cell cancellation (#1392),True,"The commit mentions 'improve reporting', which suggests fixing a known issue related to cell cancellations.",dotnetinteractive,9ce1200b79a1904320b8669cde51dfb4d881ddb9,,False,8,2021-06-04 15:11:28-04:00,2,2021-06-04 19:11:28,1,5,5,0,0,15257,30,70,40,False,False,Friday,June,2,2021,15,Afternoon,False,
1fb018e27b48500db302f43edfe95224f0f56f74,fix,True,The term 'fix' itself often implies resolving an issue or bug.,dotnetinteractive,2fdb06f410458ceb3a56402f2c69519534f75a9d,,False,10,2021-09-21 18:16:51-04:00,14,2021-09-23 22:28:30,0,22,15,6,1,1941,101,281,180,True,True,Tuesday,September,3,2021,18,Afternoon,False,
eedd07d4c68cb6633ee0a97a480ad37df6f06a9e,update locked tool version (#1889),True,Mentioning an update implies resolving issues from the previous version,dotnetinteractive,45f8033bace9c6b776ddc29346d625826e694449,,False,8,2022-02-03 18:37:07-05:00,2,2022-02-03 23:37:07,1,2,2,0,0,990,0,4,4,False,False,Thursday,February,1,2022,18,Afternoon,False,
18ee358078e722bd6e4ad25ccbc6ac5dc7f49074,revert integration suite test,True,"The term 'revert' suggests undoing changes that may have introduced bugs, implying a bugfix effort",dotnetinteractive,e7fef06635ed29c83e81a9ae2e0f77aed8f7a2ba,,False,10,2020-05-21 14:40:36-04:00,14,2020-05-21 19:33:05,0,2,2,0,0,69,0,3,3,False,False,Thursday,May,2,2020,14,Afternoon,False,
fe53e060a771d7354e09e8e1ae38616fcc78f648,await all cell change operations,True,The phrase suggests handling changes which might relate to reacting to erroneous states or behaviors in the codebase.,dotnetinteractive,9271354d199351d8396a948fd8e77e163aa9676d,,False,8,2021-04-20 14:24:04-04:00,14,2021-04-20 19:01:29,0,1,1,0,0,165,0,6,6,False,False,Tuesday,April,2,2021,14,Afternoon,False,
329866f6a5e3d6117f4910cfe2e044f80d3e30cb,Update PowerShell SDK version (#630),True,Updating versions may include fixes for known issues in the previous version,dotnetinteractive,3359e27bfec1386cd307026bc27287ec5ff91efb,,False,21,2020-07-09 15:14:59-04:00,2,2020-07-09 19:14:59,1,2,2,0,0,115,0,2,2,False,False,Thursday,July,3,2020,15,Afternoon,False,
e07115497d3f01b60d8421482ddc32a79244fc2c,kestrel setup is driven by startup option and added test for parsing install command,True,"Adding tests typically improves reliability by ensuring correctness, which implies fixing potential bugs in the installation command handling.",dotnetinteractive,5838b8fab39eeaa00ae668f6e319f780c6207e8f,,False,10,2020-04-22 08:58:19-04:00,14,2020-04-23 21:25:12,0,3,3,0,0,500,23,45,22,False,False,Wednesday,April,2,2020,8,Morning,False,
815b731129dd075c63851feae59ebb93b39988fc,address test flakiness,True,The term 'test flakiness' implies resolving issues that cause unreliable testing results which is considered fixing a bug.,dotnetinteractive,5f717e20704a31a3ffe4e82b242ac7c9446f6024,,False,14,2020-09-29 07:55:12-04:00,14,2020-10-14 22:10:39,0,3,3,0,0,541,3,32,29,False,False,Tuesday,September,3,2020,7,Morning,False,
3ba37fe05153ad2d2e7750c4e72ed8b094506146,add support for clearing variables from HttpKernel (#3467),True,The commit addresses an issue identified in ticket #3467,dotnetinteractive,0e90328dd36e15ea60f8c3959f93369fde9db670,,False,6,2024-02-26 19:52:19-05:00,2,2024-02-27 00:52:19,1,7,5,2,0,3201,71,80,9,True,False,Monday,February,1,2024,19,Evening,False,
f0174c3ef86657e77d92e5e4d9d1a4a1ac39dee2,PR feedback + cleanup,True,The term 'cleanup' often implies resolving issues or improving code quality,dotnetinteractive,9b409866bb7f1fe7280e4fafaec937557081d027,,False,66,2021-10-14 13:51:54-04:00,14,2021-10-18 16:21:30,0,3,3,0,0,1239,5,17,12,False,False,Thursday,October,4,2021,13,Afternoon,False,
31196382d247589304939b2f9f4a7f3514acb76e,simplify template,True,Simplifying templates can be related to fixing usability or rendering bugs if the previous version was problematic.,dotnetinteractive,794b974e696a1c8ce376923d017e1ffb92b6b189,,False,10,2020-05-19 11:48:48-04:00,14,2020-05-19 17:41:03,0,1,1,0,0,113,-3,3,6,False,False,Tuesday,May,2,2020,11,Morning,False,
c9d50ce3919bcb5d1a49cc413d99c6bda35c2640,errors,True,The term 'errors' commonly relates to bugs in the code,dotnetinteractive,c9bb49d6c573032119873a316e4b7684fb24a143,,False,14,2020-09-07 06:25:53-04:00,14,2020-09-07 13:52:28,0,1,1,0,0,215,0,1,1,False,False,Monday,September,3,2020,6,Night,False,
d1893e4b5a70ecb21c36a54ee0ee6a65b96c9783,fix naming and api for TableDataResource and TableSchema (consistent with https://specs.frictionlessdata.io/tabular-data-resource/#specification and https://specs.frictionlessdata.io/table-schema/#language),True,The commit addresses specifications alignment for API naming and table schema language with specified standards.,dotnetinteractive,e5d848f7f7a0067f03044432a006af5b404a33ed,,False,10,2021-03-11 07:26:48-05:00,14,2021-03-18 22:43:52,0,33,29,3,1,2713,89,218,129,True,True,Thursday,March,1,2021,7,Morning,False,
1283b89be0ca8b9ad769c1e7a05abc7322273da6,remove IVT (#417),True,"The commit title mentions removing an issue, indicating a fix for reported problem #417",dotnetinteractive,3c945faa4765c25a2c80f0322a060a8170350722,,False,8,2019-08-30 15:41:09-04:00,2,2019-08-30 19:41:09,1,2,2,0,0,373,-4,2,6,False,False,Friday,August,3,2019,15,Afternoon,False,
b1fa2960667672c4a72893071c2e9d5fa53c99b5,fix deferred output gathering (#511),True,The commit message directly references fixing an issue with the coding pattern labeled #511,dotnetinteractive,7cdcc4493b769f4a25ceb17cb9c3e11cd1e90efc,,False,8,2020-06-05 17:47:42-04:00,2,2020-06-05 21:47:42,1,7,7,0,0,922,21,46,25,False,False,Friday,June,2,2020,17,Afternoon,False,
75909f90fb88ec840bac88aa339d8437bde79f6a,fix,True,The term 'fix' directly implies addressing an issue or problem in code,dotnetinteractive,e1620e3618617e5a25aa772b99efc7eebbb3c382,,False,10,2023-04-25 16:21:37-04:00,14,2023-04-25 21:30:34,0,1,1,0,0,212,-2,2,4,False,False,Tuesday,April,2,2023,16,Afternoon,False,
350fde91d9a9c9ffa1e3c0d198b907998a42a49a,add code and test for client library initialisation,True,Initialization is likely part of resolving issues with the previous state,dotnetinteractive,effbc3f6c4f87a1f70f21df4c7d0bbf803bfe991,,False,10,2020-03-24 13:43:19-04:00,14,2020-03-25 21:33:02,0,4,4,0,0,2365,44,57,13,False,False,Tuesday,March,1,2020,13,Afternoon,False,
8af3b57ec50bd8389855ae7e0b138d4ae68df941,fix breaking changes,True,The commit title directly references fixing an issue in the code,dotnetinteractive,626f9d318e19df591a4ec299f33e4d86b59ba887,,False,10,2020-05-07 11:27:26-04:00,14,2020-05-07 20:07:31,0,2,1,0,1,81,-5,1,6,False,True,Thursday,May,2,2020,11,Morning,False,
a3e34b5eb9760abdba0f2eeaac21cf5cb0ab88eb,fix security issues,True,Security fixes are typically aimed at correcting known vulnerabilities or threats in the code,dotnetinteractive,ea4e4ab937f4953130eb8839fc8f4f02ba091bba,,False,10,2021-05-10 05:39:31-04:00,14,2021-05-10 10:28:54,0,1,1,0,0,5735,0,27,27,False,False,Monday,May,2,2021,5,Night,False,
2211408b8360f8bbe0f7bc01cfc4517c6b60de20,Fix link to the developer guide (#679),True,"The commit title directly references fixing an issue tagged by a number, indicating it's related to bugfixing.",dotnetinteractive,14dcb31ddfd987f21d44f40797fb72c8baed1d39,,False,35,2020-08-03 00:36:21-04:00,2,2020-08-03 04:36:21,1,1,1,0,0,11,0,1,1,False,False,Monday,August,3,2020,0,,False,
b30860e43daddd2846c5230cc41095a712afc919,F# completion (#666),True,The commit message suggests resolving an issue with code completion,dotnetinteractive,ab4c2997c627d11b033ba88412faaaabd1eacaf3,,False,8,2019-11-25 18:15:04-05:00,2,2019-11-25 23:15:04,1,7,5,2,0,1717,125,182,57,True,False,Monday,November,4,2019,18,Afternoon,False,
f53ac433f464fba47f569a75c837f08ece7c554d,change behavior for repeated load,True,"The commit suggests addressing an issue with the repeatable load, which is a specific problem.",dotnetinteractive,b47e6a8508b34ac3bdbf96d34cc2c91b1bf9982b,,False,10,2021-11-18 19:42:07-05:00,14,2021-11-19 18:51:51,0,3,3,0,0,1729,82,88,6,False,False,Thursday,November,4,2021,19,Evening,False,
31fa847f3fe14073ef06c4f24ddbb2d551ffe783,Merge pull request #631 from jonsequitur/fix-627,True,The commit hash is directly associated with a fix (#627),dotnetinteractive,fa0e7f8dd6c322340ecc5ae5ec3159daa5a991d9,7f7e25edeb03a0898e1396461332321682fcb39d,True,6,2019-11-11 20:06:04-05:00,2,2019-11-12 01:06:04,1,11,11,0,0,534,0,11,11,False,False,Monday,November,4,2019,20,Evening,False,
f2763ebdbae2e539d7f8b320296d8c71cf4f6f4a,[main] Fix race in KernelScheduler (#3232),True,The commit explicitly states it is fixing a 'race',dotnetinteractive,6cdb9c8d133fea7b476fd0605edb0d5e27f3ad70,,False,89,2023-10-05 19:48:53-04:00,2,2023-10-05 23:48:53,1,4,4,0,0,939,40,58,18,False,False,Thursday,October,4,2023,19,Evening,False,
af2fc9e318f471b0944c25f5036dc098cad91050,Fix stupid mistake it last test,True,The commit specifies addressing a 'mistake' in the context of testing which suggests resolving an issue.,dotnetinteractive,accdcedc338d330cca2734583654941c61e044e8,,False,53,2021-01-28 13:41:02-05:00,14,2021-02-02 20:49:50,0,1,1,0,0,131,0,1,1,False,False,Thursday,January,1,2021,13,Afternoon,False,
9e0f16b85ca2fb9ed2ebeeb100728129f3d44bc6,handle kernel client recreation,True,Handling client reproduction often relates to fixing issues where clients are unable to establish a connection after system restarts.,dotnetinteractive,777ace432f00e07a8468b7bd0793afbb18dbb7a3,,False,14,2020-09-08 20:01:36-04:00,14,2020-09-09 19:41:40,0,3,3,0,0,420,21,25,4,False,False,Tuesday,September,3,2020,20,Evening,False,
85cf0e2d770ffe65b055a8b98d38dbeb59cdfb55,make deserialization test simpler,True,Deserialization likely involves correcting or enhancing existing code for better error handling or input validation,dotnetinteractive,9fe76e015fa50bd459ae7cfeda2574ba22dd3592,,False,8,2020-04-20 14:54:44-04:00,14,2020-04-23 15:07:33,0,2,1,0,1,64,-8,13,21,False,True,Monday,April,2,2020,14,Afternoon,False,
94682e92bc917826c79fedda09d67df6dc788db8,fix warning,True,The term 'fix' often implies resolving an issue or error,dotnetinteractive,e7f2d61c72674f1d91235c7305d9288b3f625db1,,False,6,2022-08-25 20:27:37-04:00,14,2022-08-26 09:19:26,0,1,1,0,0,236,1,1,0,False,False,Thursday,August,3,2022,20,Evening,False,
2b7b465575ad2085df7dc7efea7a1e72afbbf380,update tests and ensure registration of fronted environment as base type,True,Ensuring proper registration might address existing issues with the environment setup,dotnetinteractive,a78a83e6122b56703b697d066f2165c06920c78d,,False,10,2020-05-11 19:53:18-04:00,14,2020-05-12 00:25:13,0,3,3,0,0,1105,-4,18,22,False,False,Monday,May,2,2020,19,Evening,False,
e0b62c828dd19ebcc7cd21fae0e5467f5bd8a61a,Fix modules not in release (#297),True,The commit message directly refers to fixing issues implied by module status,dotnetinteractive,62c3679d74951e91971305974722361ced9242b0,,False,21,2020-03-19 14:55:37-04:00,2,2020-03-19 18:55:37,1,1,1,0,0,109,-1,7,8,False,False,Thursday,March,1,2020,14,Afternoon,False,
99d0941bd139ab4a4043f85c0644f5e3b99d2358,Merge pull request #490 from jonsequitur/magic-command-error-improvements,True,"The repository name suggests fixes related to 'magic-command-error', likely referring to a specific bug fix",dotnetinteractive,abeccf98099b29b6eecb8ae3434758c6d4ef80a5,c0ae958cd4a8025276844937830a52e847b01b30,True,10,2019-10-02 20:03:17-04:00,2,2019-10-03 00:03:17,1,9,9,0,0,3029,98,153,55,False,False,Wednesday,October,4,2019,20,Evening,False,
b3a839934699851f7954551f97f778d9b3258b42,R: fix warning,True,"The issue mentioned is likely related to resolving an existing problem in the code, which fits the criteria for a bugfix.",dotnetinteractive,a629ff2a8dde7fafd6168f5c764eec46bae4bc0a,,False,6,2020-03-14 15:39:26-04:00,6,2020-03-14 20:51:31,0,2,2,0,0,31,0,1,1,False,False,Saturday,March,1,2020,15,Afternoon,True,
515753c1db2aa227ca5fd7f063f3e29141beb188,fix sdk in yaml,True,The phrase 'fix SDK' implies addressing an issue within the SDK,dotnetinteractive,8c0e64c87cd5c97825d73d0291a95d9d31daf991,,False,10,2020-02-27 09:39:47-05:00,14,2020-02-27 20:08:16,0,1,1,0,0,245,0,1,1,False,False,Thursday,February,1,2020,9,Morning,False,
4225a7b85002dbf43f62ebeaa12c09ed9f3616ca,fix http integration test,True,The commit title indicates it's fixing an issue in the HTTP integration testing,dotnetinteractive,3d6fcfbac53c44eed9c9dfbda7995b32d87e2b66,,False,8,2020-09-09 20:01:06-04:00,14,2020-09-10 00:33:10,0,2,2,0,0,658,-4,9,13,False,False,Wednesday,September,3,2020,20,Evening,False,
54b54830b2da764eab74133659ebb7c805ec4eed,fix evaluator logic for browser,True,"The commit explicitly mentions 'fix', indicating it's related to solving an issue",dotnetinteractive,5be20eed398650dfd52f60dce940b0bf5165374c,,False,10,2023-01-09 18:28:06-05:00,14,2023-01-10 01:56:31,0,3,3,0,0,665,31,41,10,False,False,Monday,January,1,2023,18,Afternoon,False,
796f72c86d2284183ff9dc35dbc5d3538a782092,track notebook renames (#1087),True,The issue mentioned is related to a specific track and likely indicates a bug fix,dotnetinteractive,a17596941b374c6f8b1aff3dc1bb4e24d0ca038d,,False,8,2021-02-19 18:27:48-05:00,2,2021-02-19 23:27:48,1,2,2,0,0,632,24,24,0,False,False,Friday,February,1,2021,18,Afternoon,False,
72e667cdb6c1d26d6ba4fd0293842c26fdaaf424,handle the case kernelinfo si deserialised as dicittionary,True,The commit addresses handling of 'kernelinfo' dictionary which implies a problem with current implementation,dotnetinteractive,685b898f1fd56ed4380e355c773262d26b2fd54f,,False,10,2022-12-22 07:34:09-05:00,14,2022-12-27 21:29:08,0,1,1,0,0,430,55,60,5,False,False,Thursday,December,4,2022,7,Morning,False,
82bb9575d3a6f495ec0739e7cde7b56fd277c4e8,fix error,True,The commit title directly implies it's about fixing an issue,dotnetinteractive,aceb5f2f741a5e4c0f542b6cb24820810f8642cd,,False,10,2021-01-11 09:39:20-05:00,14,2021-01-11 14:56:54,0,1,1,0,0,47,0,1,1,False,False,Monday,January,1,2021,9,Morning,False,
4b5d15f6e1abb63df482591c90bdc9899f5dc9b1,Remove unnecessary use of virtual,True,The commit message implies optimization by removing potential sources of error or performance issues associated with misuse of the 'virtual' keyword.,dotnetinteractive,03c726bc0f176385257d5ba0701c3c5c20970b8f,,False,53,2021-01-29 03:10:17-05:00,14,2021-02-02 20:49:50,0,1,1,0,0,538,0,1,1,False,False,Friday,January,1,2021,3,Night,False,
