Sha,Message,IsBugFix,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
08318656ed0f0649aa75370b019cf4bcbda5a6a5,Fixing ModelParameter discrepancies (#2968),True,The commit is specifically addressing an issue identified by a given ticket number,mlnet,71693b3ac81aeffde34653d758de8fe9d3d897f1,,False,51,2019-03-19 11:25:20-04:00,7,2019-03-19 15:25:20,1,66,66,0,0,58959,0,436,436,False,False,Tuesday,March,1,2019,11,Morning,False,43,4
1a89468c6dff6a4d3d42e15b9d893eedd674a7af,Clean FeatureContributionCalculation and PermutationFeatureImportance (#2966),False,The commit title refers to feature development rather than fixing a bug.,mlnet,08318656ed0f0649aa75370b019cf4bcbda5a6a5,,False,60,2019-03-19 14:11:49-04:00,7,2019-03-19 18:11:49,1,9,9,0,0,1954,30,171,141,False,False,Tuesday,March,1,2019,14,Afternoon,False,77,5
aea88dcc72df85b9fd1e4fe5cfe00d6ac94d3dee,Updating LightGBM Arguments (#2948),True,"The commit is related to an existing issue, implying a fix",mlnet,1a89468c6dff6a4d3d42e15b9d893eedd674a7af,,False,72,2019-03-19 15:19:19-04:00,7,2019-03-19 19:19:19,1,29,29,0,0,37947,48,1159,1111,False,False,Tuesday,March,1,2019,15,Afternoon,False,35,4
8b1b14f916428967dc0066b956485c35a0090fe3,Hiding of ColumnOptions (#2959),True,The commit specifically mentions fixing an issue identified by commit #2959,mlnet,aea88dcc72df85b9fd1e4fe5cfe00d6ac94d3dee,,False,60,2019-03-19 15:19:49-04:00,7,2019-03-19 19:19:49,1,55,55,0,0,24283,242,525,283,False,False,Tuesday,March,1,2019,15,Afternoon,False,31,4
f03c49d8045b0cc85bff104488610a21936a5195,Updating the FunctionalTests to clearly explain why they are not strong named signed. (#3010),True,The commit is addressing a specific issue in existing code functionality,mlnet,8b1b14f916428967dc0066b956485c35a0090fe3,,False,4,2019-03-19 16:58:56-04:00,7,2019-03-19 20:58:56,1,1,1,0,0,54,1,3,2,False,False,Tuesday,March,1,2019,16,Afternoon,False,93,14
de5d48a959a789553c337a7d096e58ef0a2410bb,"Refactor cancellation mechanism and make it internal, accessible via experimental nuget. (#2797)",True,The commit involves adjusting an existing mechanism which could be indicative of addressing a previous issue,mlnet,fd1c700b33c3e0dcc97176faafa5dd22dc16b98e,,False,25,2019-03-19 17:54:08-04:00,7,2019-03-19 21:54:08,1,15,11,4,0,4126,109,154,45,True,False,Tuesday,March,1,2019,17,Afternoon,False,96,12
c38f81b3957fed6aa88ea0e6b295522d5bf3f9ec,Add functional tests for ONNX scenarios (#2984),True,Functional testing in response to an issue implies a bugfix,mlnet,de5d48a959a789553c337a7d096e58ef0a2410bb,,False,36,2019-03-19 18:44:32-04:00,7,2019-03-19 22:44:32,1,4,2,1,1,545,188,205,17,True,True,Tuesday,March,1,2019,18,Afternoon,False,47,7
807d813050796129a76837a6e2ea17a4939435b0,Clean up the SchemaDefinition class (#2995),True,Refactoring code implies fixing issues in current implementation,mlnet,3af9a5d96ade88e888894af23baef8fe4598f826,,False,22,2019-03-20 13:01:21-04:00,7,2019-03-20 17:01:21,1,5,4,1,0,2175,103,161,58,True,False,Wednesday,March,1,2019,13,Afternoon,False,43,6
c8a4c7dec32a294fef99425364874c9f16a7f559,Data catalog done (#3021),False,Completion of data catalog implies organizing or categorizing information rather than fixing bugs,mlnet,807d813050796129a76837a6e2ea17a4939435b0,,False,43,2019-03-20 13:21:11-04:00,7,2019-03-20 17:21:11,1,4,3,1,0,731,134,154,20,True,False,Wednesday,March,1,2019,13,Afternoon,False,25,4
ce564622db503d4a75e790543f8ffb997e088413,Activate OnnxTransform unit tests for MacOS  (#2695),False,The commit message points towards adding a new feature which involves setting up tests specifically for the OnnxTransform component on MacOS and does not explicitly indicate fixing an existing issue.,mlnet,c8a4c7dec32a294fef99425364874c9f16a7f559,,False,62,2019-03-20 13:37:49-04:00,7,2019-03-20 17:37:49,1,3,3,0,0,100,0,3,3,False,False,Wednesday,March,1,2019,13,Afternoon,False,52,7
e00d19dcf8ebad884f2fe527d85edc3a7e319b80,Added tests for text featurizer options (Part1). (#3006),True,Tests are typically added to fix issues in existing code by ensuring correct functionality,mlnet,ce564622db503d4a75e790543f8ffb997e088413,,False,5,2019-03-20 13:46:00-04:00,7,2019-03-20 17:46:00,1,2,2,0,0,1299,212,214,2,False,False,Wednesday,March,1,2019,13,Afternoon,False,56,8
77be9d9f5cfd64812d6474dadb76921d8f42aa5b,Polish standard trainers' catalog (Just rename some variables) (#3029),False,Renaming variables does not typically address a bug.,mlnet,a2d7987e8d334b6137c494d6407b782d79f4d3c0,,False,66,2019-03-20 23:59:46-04:00,7,2019-03-21 03:59:46,1,20,20,0,0,9655,1,149,148,False,False,Wednesday,March,1,2019,23,Evening,False,70,9
5b22420d28c0cacc9b265d043555b6d11a017b91,Polish train catalog (renaming only) (#3030),False,"Renaming is typically for clarity or branding, not a bug fix.",mlnet,77be9d9f5cfd64812d6474dadb76921d8f42aa5b,,False,66,2019-03-21 01:41:28-04:00,7,2019-03-21 05:41:28,1,9,9,0,0,2356,1,30,29,False,False,Thursday,March,1,2019,1,Night,False,44,6
1e71b572ae90a44ac28ce70be0d5a7c20f28797d,Added tests for text featurizer options (Part2). (#3036),True,Tests could be related to bug fixes by ensuring code quality and correct behavior,mlnet,5b22420d28c0cacc9b265d043555b6d11a017b91,,False,5,2019-03-21 19:40:00-04:00,7,2019-03-21 23:40:00,1,1,1,0,0,648,90,96,6,False,False,Thursday,March,1,2019,19,Evening,False,56,8
db4ecc0135baffc8930201a85fb3e9a101cdfa46,"Move metrics from percentages to [0,1] (#2697)",True,The message suggests changing metric representation which could fix a problem of understanding or displaying data,mlnet,1e71b572ae90a44ac28ce70be0d5a7c20f28797d,,False,36,2019-03-21 19:49:05-04:00,7,2019-03-21 23:49:05,1,258,258,0,0,20470,0,832,832,False,False,Thursday,March,1,2019,19,Evening,False,46,7
9dfaa3890da7f89bcb0a0b3b2bf0bb86c82bd600,Fix bug in TextLoader throwing null exception in some conditions (#3056),True,The commit title specifies fixing a known issue (bug) identified by an issue number.,mlnet,db4ecc0135baffc8930201a85fb3e9a101cdfa46,,False,22,2019-03-22 10:33:18-04:00,15,2019-03-22 14:33:18,1,2,2,0,0,2353,10,16,6,False,False,Friday,March,1,2019,10,Morning,False,72,11
42db9a2f2581d54caad03226d4c7335f752b5d47,Adds the openmp library to the MklRedist nuget package. (#3023),False,Updating the package with a new dependency does not specify fixing a bug.,mlnet,9dfaa3890da7f89bcb0a0b3b2bf0bb86c82bd600,,False,72,2019-03-22 11:03:49-04:00,7,2019-03-22 15:03:49,1,1,1,0,0,128,2,2,0,False,False,Friday,March,1,2019,11,Morning,False,63,10
b5a8d9962a10bcf6b7885ba9a4efa56e2b65f3f4,Rename ImageType to ImageDataViewType (#3055),False,It seems to be a code style change rather than solving a bug,mlnet,42db9a2f2581d54caad03226d4c7335f752b5d47,,False,51,2019-03-22 11:37:14-04:00,7,2019-03-22 15:37:14,1,9,9,0,0,3250,0,29,29,False,False,Friday,March,1,2019,11,Morning,False,45,5
75fc05504c795a3bf0843d3f6c89f84904528ba8,Remove model saving/loading inconsistencies (#3044),True,The commit directly addresses an issue labeled as #3044,mlnet,b5a8d9962a10bcf6b7885ba9a4efa56e2b65f3f4,,False,15,2019-03-22 13:13:41-04:00,7,2019-03-22 17:13:41,1,7,7,0,0,4075,47,268,221,False,False,Friday,March,1,2019,13,Afternoon,False,51,5
ff62d40e7262bb3d7b304d1d9e4adfcf345b9310,Expose advanced options for the NormalizingEstimator  (#3052),True,The commit title suggests addressing an issue/feature request within a specific component.,mlnet,75fc05504c795a3bf0843d3f6c89f84904528ba8,,False,51,2019-03-22 13:38:27-04:00,7,2019-03-22 17:38:27,1,3,3,0,0,758,202,207,5,False,False,Friday,March,1,2019,13,Afternoon,False,61,7
49403ab79444dc5ca65af0e77dd54914794c9965,Hash sample (#3042),False,A Hash sample may relate to security or integrity checks rather than fixing a code bug.,mlnet,ff62d40e7262bb3d7b304d1d9e4adfcf345b9310,,False,43,2019-03-22 13:41:34-04:00,7,2019-03-22 17:41:34,1,3,2,1,0,584,103,103,0,True,False,Friday,March,1,2019,13,Afternoon,False,19,3
45b6c43387294d19cad843a21e87539213e8d34c,"Move KeyType, VectorType and VBuffer to ML.DataView (#3022)",False,The commit message suggests structural refactoring or library update rather than fixing a bug.,mlnet,b241bcdf0c6071f6a2e2d4c9b382d6167f0f97c6,,False,4,2019-03-22 16:50:42-04:00,15,2019-03-22 20:50:42,1,175,172,3,0,115314,166,1334,1168,True,False,Friday,March,1,2019,16,Afternoon,False,59,8
b6c5b703de4bdc2e0212597075223f4710dc98da,Add cancellation checkpoint in logistic regression. (#3032),True,Introducing checkpoints could be a response to an issue with long-running processes or data processing bugs.,mlnet,45b6c43387294d19cad843a21e87539213e8d34c,,False,25,2019-03-22 17:10:31-04:00,7,2019-03-22 21:10:31,1,2,2,0,0,1475,2,2,0,False,False,Friday,March,1,2019,17,Afternoon,False,59,7
1f6b3beab3ab34fadafe94e0478301ab77634933,Add cancellation signal checkpoints in FastTree. (#3028),True,The commit is addressing an issue previously identified as #3028,mlnet,b6c5b703de4bdc2e0212597075223f4710dc98da,,False,25,2019-03-22 17:22:25-04:00,7,2019-03-22 21:22:25,1,5,5,0,0,5007,17,22,5,False,False,Friday,March,1,2019,17,Afternoon,False,56,7
df1c72f37b06f9f4901ce930c425b2d1fdf1423b,Add Cancellation checkpoint in Normalizer transfomer. (#3062),True,Introducing a cancellation checkpoint suggests addressing an issue with the transformer sequence processing.,mlnet,1f6b3beab3ab34fadafe94e0478301ab77634933,,False,25,2019-03-22 17:23:15-04:00,43,2019-03-22 21:23:15,1,1,1,0,0,854,1,1,0,False,False,Friday,March,1,2019,17,Afternoon,False,61,7
279e36182ed71c3c70d132a78e010b3282c4a13a,Add cancellation checkpoint in ValueToKeyMappingTransfomer. (#3064),True,The commit title suggests adding a feature that could prevent potential bugs related to data mapping or transitions.,mlnet,df1c72f37b06f9f4901ce930c425b2d1fdf1423b,,False,25,2019-03-22 17:25:10-04:00,43,2019-03-22 21:25:10,1,1,1,0,0,872,5,5,0,False,False,Friday,March,1,2019,17,Afternoon,False,67,6
6da1493ff5304d3181ee1080f3a74e6c87ce11b1,CrossValidationSplit in mlContext.Data (#3058),True,"The issue described could relate to data preprocessing or model training, which may be fixed with this update",mlnet,b8cffee2b0ce026defd28c186ef2a630a2dabf34,,False,26,2019-03-22 20:17:23-04:00,7,2019-03-23 00:17:23,1,5,4,1,0,1620,208,254,46,True,False,Friday,March,1,2019,20,Evening,False,46,4
0b977713f671859bee6b585fc1b0a59f70f0fa51,Add ML.DataView to the stable projects. (#3073),False,Introducing a new library/component does not directly imply fixing a bug.,mlnet,122c31952829338e9cfa91ca72246af6e572a618,,False,4,2019-03-24 18:56:41-04:00,7,2019-03-24 22:56:41,1,4,4,0,0,1134,6,13,7,False,False,Sunday,March,1,2019,18,Afternoon,True,47,7
909721e0cab3eb85b3e1cb4f010f6b086620517e,TextLoader throws when type is missing LoadColumnAttribute (#3071),True,Specific issue mention suggests attempting to fix a known bug,mlnet,0b977713f671859bee6b585fc1b0a59f70f0fa51,,False,22,2019-03-24 19:37:59-04:00,15,2019-03-24 23:37:59,1,2,2,0,0,2349,-4,4,8,False,False,Sunday,March,1,2019,19,Evening,True,66,8
f342403fa9f53bedf958a75781fd464b41a90e90,Create model file V1 scenario tests (#2899),False,"Modeling and testing are parts of development process, not fixing a bug",mlnet,909721e0cab3eb85b3e1cb4f010f6b086620517e,,False,36,2019-03-25 14:58:24-04:00,7,2019-03-25 18:58:24,1,3,2,0,1,489,39,102,63,False,True,Monday,March,1,2019,14,Afternoon,False,43,7
d38a35edda4e3b3bb9e74fd78f57e7a49a906186,Internalize LpNorm column options. (#3078),True,This appears to address an issue with the software by standardizing a specific component,mlnet,beb67a128544ee98b8c4309859f7e5a9f679ac4e,,False,15,2019-03-25 16:31:22-04:00,7,2019-03-25 20:31:22,1,1,1,0,0,923,0,4,4,False,False,Monday,March,1,2019,16,Afternoon,False,42,5
0b638bfa226320099a74b5eb7e8ea5316f1843a1,Configurable Threshold for binary models (#2969),True,The commit message hints at solving an existing issue with thresholds in a specific project,mlnet,d38a35edda4e3b3bb9e74fd78f57e7a49a906186,,False,26,2019-03-25 17:05:27-04:00,7,2019-03-25 21:05:27,1,3,3,0,0,1425,52,84,32,False,False,Monday,March,1,2019,17,Afternoon,False,48,6
9926f98fb227ea82481c91672a4dab17699d1ad2,Move transform catalog extensions into its own file and class in experimental nuget. (#3080),True,Modularizing code can often address issues related to maintainability that indirectly fix bugs by making them easier to track and resolve,mlnet,0b638bfa226320099a74b5eb7e8ea5316f1843a1,,False,25,2019-03-25 18:22:23-04:00,7,2019-03-25 22:22:23,1,2,1,1,0,127,9,112,103,True,False,Monday,March,1,2019,18,Afternoon,False,92,14
5f9be3690838612a58652c5ea54a0bd6e7fd4449,Multicolumn mapping for some estimators (#3066),True,The commit message suggests addressing an issue with 'some estimators',mlnet,9926f98fb227ea82481c91672a4dab17699d1ad2,,False,60,2019-03-25 18:41:08-04:00,7,2019-03-25 22:41:08,1,19,19,0,0,6887,198,319,121,False,False,Monday,March,1,2019,18,Afternoon,False,47,6
396931607fdda20807dc6a28b620592fefac21d2,fixing build warnings. (#3085),True,The commit message explicitly states fixing issues which implies it's addressing a problem in the code.,mlnet,5f9be3690838612a58652c5ea54a0bd6e7fd4449,,False,43,2019-03-25 19:10:00-04:00,7,2019-03-25 23:10:00,1,2,2,0,0,235,-1,6,7,False,False,Monday,March,1,2019,19,Evening,False,30,4
0a783206277618164ef432ba2439eda6c8d2b7b6,Fixing API call in LoadImages sample (#3084),True,The commit is directly addressing known issue #3084,mlnet,396931607fdda20807dc6a28b620592fefac21d2,,False,36,2019-03-25 19:29:07-04:00,7,2019-03-25 23:29:07,1,5,5,0,0,302,-1,5,6,False,False,Monday,March,1,2019,19,Evening,False,44,7
8730c87ca13a543e61bd854202adcff690ec41f7,Better names to calibreated linear classification models (#3034),False,The commit message suggests improvements in nomenclature and possibly model structure but does not explicitly state that it's fixing a bug.,mlnet,0a783206277618164ef432ba2439eda6c8d2b7b6,,False,66,2019-03-25 19:47:49-04:00,7,2019-03-25 23:47:49,1,53,53,0,0,24739,-1,307,308,False,False,Monday,March,1,2019,19,Evening,False,64,8
7cc1b893d403f49c3f16ba43a7d796594f3eee20,Add cancellation checkpoints in SDCA. (#3026),True,The presence of 'checkpoints' implies addressing issues related to the execution flow or error handling.,mlnet,8730c87ca13a543e61bd854202adcff690ec41f7,,False,25,2019-03-25 20:56:22-04:00,7,2019-03-26 00:56:22,1,2,2,0,0,2963,6,6,0,False,False,Monday,March,1,2019,20,Evening,False,45,6
a18be6956992d816f6c047d9b270b957694c952a,API to return ColumnPairs for a OneToOneTransformer. (#3088),True,This commit message suggests a solution or improvement related to an existing issue with the transformer.,mlnet,7cc1b893d403f49c3f16ba43a7d796594f3eee20,,False,25,2019-03-25 21:03:43-04:00,7,2019-03-26 01:03:43,1,4,3,1,0,927,45,50,5,True,False,Monday,March,1,2019,21,Evening,False,60,8
9caafb04d2b4f298f2a9479a9550597afee32c94,Updating the ApplyOnnxAPI to meet the new API standards. (#3086),False,The commit message indicates a code update for compliance rather than fixing an existing bug.,mlnet,a18be6956992d816f6c047d9b270b957694c952a,,False,36,2019-03-25 23:50:51-04:00,7,2019-03-26 03:50:51,1,4,4,0,0,1080,0,11,11,False,False,Monday,March,1,2019,23,Evening,False,64,10
366332047340bdb12cf5fe2a11f9a6e257af9b84,Bump master to 1.1 and 0.13 (#3091),False,A version bump doesn't necessarily indicate a bug fix,mlnet,9caafb04d2b4f298f2a9479a9550597afee32c94,,False,10,2019-03-26 14:06:47-04:00,7,2019-03-26 18:06:47,1,1,1,0,0,35,0,3,3,False,False,Tuesday,March,1,2019,14,Afternoon,False,35,7
70c64184e0b2b9255f298cc1545d71570ea43346,Binary LR samples using T4 templates (#3099),True,The commit references resolving an existing issue or improving a process with possibly related to bug fix,mlnet,366332047340bdb12cf5fe2a11f9a6e257af9b84,,False,5,2019-03-28 18:04:43-04:00,7,2019-03-28 22:04:43,1,13,7,5,1,1493,225,414,189,True,True,Thursday,March,1,2019,18,Afternoon,False,44,7
233bc2d6b1cf59c69feefc904979e1d0b1fd40a8,Created samples for 'FeaturizeText' API. (#3120),False,"Creating samples is part of development and testing new features, not fixing existing bugs.",mlnet,70c64184e0b2b9255f298cc1545d71570ea43346,,False,5,2019-03-28 18:05:22-04:00,7,2019-03-28 22:05:22,1,3,1,2,0,678,161,162,1,True,False,Thursday,March,1,2019,18,Afternoon,False,48,6
ee5fbe0688f46fd82ac8057b389250ae6a813e19, Created sample for 'TokenizeIntoCharactersAsKeys' API. (#3123),False,This commit message indicates a new feature implementation or testing rather than bug fixing.,mlnet,233bc2d6b1cf59c69feefc904979e1d0b1fd40a8,,False,5,2019-03-28 19:06:50-04:00,7,2019-03-28 23:06:50,1,2,1,1,0,594,70,70,0,True,False,Thursday,March,1,2019,19,Evening,False,63,6
617f0f6bc3b0bcbf8e0af86594a706406c274de0,Fix grammar in exception message. (#3122),True,Correcting an error improves code clarity and understanding,mlnet,ee5fbe0688f46fd82ac8057b389250ae6a813e19,,False,25,2019-03-28 19:48:56-04:00,7,2019-03-28 23:48:56,1,1,1,0,0,129,0,2,2,False,False,Thursday,March,1,2019,19,Evening,False,41,6
e95f31d2417a58103f70fe06b212d31ac5963dff,Pass weighting value from ProduceWordBags to WordBagEstimator constructor (#3135),True,The commit addresses a specific issue by fixing the missing parameter in the constructor.,mlnet,617f0f6bc3b0bcbf8e0af86594a706406c274de0,,False,109,2019-03-29 11:33:13-04:00,26,2019-03-29 15:33:13,1,1,1,0,0,531,0,1,1,False,False,Friday,March,1,2019,11,Morning,False,81,9
0a2ec3aa8b18741832b1df6c185f066856b6c649,Fix missing ExampleWeightColumnName in the advanced Options for some trainers (#3104),True,The commit message clearly states a fix for an issue (missing column name).,mlnet,e95f31d2417a58103f70fe06b212d31ac5963dff,,False,51,2019-03-29 19:29:50-04:00,7,2019-03-29 23:29:50,1,10,10,0,0,34285,163,182,19,False,False,Friday,March,1,2019,19,Evening,False,85,11
21b5bb45f55724cec6f505351eaff99f52151481,Created sample for 'ApplyWordEmbedding' API. (#3142),False,Creation of new samples is typically associated with improving the user experience or documentation rather than fixing a bug.,mlnet,0a2ec3aa8b18741832b1df6c185f066856b6c649,,False,5,2019-04-01 15:46:59-04:00,7,2019-04-01 19:46:59,1,4,1,2,1,679,39,150,111,True,True,Monday,April,2,2019,15,Afternoon,False,52,6
f93e97386a0c3ddd203bd6843ccc8ba4a4d671bb, Created sample for text normalizing API. (#3133),False,Creating samples is related to testing and development rather than fixing bugs.,mlnet,21b5bb45f55724cec6f505351eaff99f52151481,,False,5,2019-04-01 15:47:37-04:00,7,2019-04-01 19:47:37,1,2,1,1,0,595,64,64,0,True,False,Monday,April,2,2019,15,Afternoon,False,49,7
e5cbca78683e3c1036966e07b7fd7d1b180c1562,Update VBuffer documentation (#3136),False,Updating documentation is not fixing code behavior but improving clarity for future developers or users,mlnet,f93e97386a0c3ddd203bd6843ccc8ba4a4d671bb,,False,15,2019-04-01 15:52:48-04:00,7,2019-04-01 19:52:48,1,3,3,0,0,958,125,379,254,False,False,Monday,April,2,2019,15,Afternoon,False,36,4
d2bf3e72fa935b12644b0a695ad0d044a8077a83,Restore OVA ability to preserve key names on predicted label (#3101),True,The commit directly addresses issue #3101 and aims to restore functionality related to preserving key names.,mlnet,e5cbca78683e3c1036966e07b7fd7d1b180c1562,,False,26,2019-04-01 19:49:51-04:00,7,2019-04-01 23:49:51,1,7,7,0,0,2607,66,105,39,False,False,Monday,April,2,2019,19,Evening,False,68,11
