Sha,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Source
850559f62689d6ea4d91036dfdf5a0963a74634f,8001ccc6324cd5aad41f8d56dbf76dcdafd9e50d,,False,26,2019-02-25 17:33:31,7,2019-02-25 17:33:31,Introduce order for pixel extraction (#2602),1,11,11,0,0,33783,416,699,283,mlnet
7cc208c36edec554b6353a3a268cfb5e49274d17,850559f62689d6ea4d91036dfdf5a0963a74634f,,False,51,2019-02-25 18:37:45,7,2019-02-25 18:37:45,Fixing parameters in ML.NET Public API (#2665),1,24,24,0,0,5321,0,221,221,mlnet
4acf5aa97ec4e55b32bf612e551e218b5af2a73a,7cc208c36edec554b6353a3a268cfb5e49274d17,,False,60,2019-02-25 19:01:04,7,2019-02-25 19:01:04,Explicit implementation for IsRowToRowMapper and GetRowToRowMapper (#2673),1,20,20,0,0,7559,10,69,59,mlnet
2ef06144bc45f0c90214b3c6b534586fc0248925,4acf5aa97ec4e55b32bf612e551e218b5af2a73a,,False,66,2019-02-25 21:07:36,7,2019-02-25 21:07:36,Internalize DataKind (#2661),1,82,82,0,0,64277,38,748,710,mlnet
a16eb309820af6205d7a5e804ddbd5d995c879d2,2ef06144bc45f0c90214b3c6b534586fc0248925,,False,65,2019-02-25 21:45:55,7,2019-02-25 21:45:55,Added samples & docs for BinaryClassification.StochasticGradientDescent (#2688),1,16,14,2,0,5446,181,226,45,mlnet
f6d55f346702c4a3177e24e01c60cb0a11d2d1a8,a16eb309820af6205d7a5e804ddbd5d995c879d2,,False,4,2019-02-25 21:48:19,7,2019-02-25 21:48:19,Make DataViewRowId not act like a number. (#2707),1,13,13,0,0,8136,14,175,161,mlnet
4420cc7b83f8d2b0e9b75dd8534caeadd2195e1f,f6d55f346702c4a3177e24e01c60cb0a11d2d1a8,,False,5,2019-02-25 22:02:37,7,2019-02-25 22:02:37,Changed Ranker to Ranking in evaluation related files. (#2675),1,14,14,0,0,41653,0,72,72,mlnet
6077e187be93b08d5ac4a082e510915bf0b18106,4420cc7b83f8d2b0e9b75dd8534caeadd2195e1f,,False,25,2019-02-25 23:09:44,7,2019-02-25 23:09:44,Drop Microsoft.ML.Training and replace it with Microsoft.ML.Trainers. (#2715),1,54,54,0,0,28729,-41,16,57,mlnet
3b9d407d9dc4f8c46fa85ab80575ef16d74df6df,6077e187be93b08d5ac4a082e510915bf0b18106,,False,19,2019-02-26 00:25:03,7,2019-02-26 00:25:03,Minimum Vector size check added (#2428),1,9,9,0,0,16495,-29,260,289,mlnet
0a618ad1528027669d956ca7a80b685698bf53db,3b9d407d9dc4f8c46fa85ab80575ef16d74df6df,,False,26,2019-02-26 18:13:41,7,2019-02-26 18:13:41,Cleaning our attributes classes (#2638),1,17,17,0,0,5079,28,115,87,mlnet
d6a4b1dd79e13c9a749ad9fdeb1c6ea2f4f547a6,0a618ad1528027669d956ca7a80b685698bf53db,,False,4,2019-02-26 18:16:55,7,2019-02-26 18:16:55,Rename DataView Metadata to Annotations. (#2712),1,160,160,0,0,98927,-3,1254,1257,mlnet
ba59364046a24eddb46df481db15bc993279d91c,d6a4b1dd79e13c9a749ad9fdeb1c6ea2f4f547a6,,False,25,2019-02-26 18:48:04,7,2019-02-26 18:48:04,Remove and combine Microsoft.ML.UniversalModelFormat.Onnx with Microsoft.ML.Model.OnnxConverter. (#2722),1,8,8,0,0,6507,0,139,139,mlnet
f609f5aa8409d520affa456365f71ecb0932b8af,ba59364046a24eddb46df481db15bc993279d91c,,False,43,2019-02-26 19:01:43,7,2019-02-26 19:01:43,Towards 1529: replacing the predicates with an IEnumerable on IRowToRowMapper.GetDependencies (#2504),1,24,24,0,0,12696,81,274,193,mlnet
559c2927bc72c6f73371978b05cc1bc36ebb3b79,f609f5aa8409d520affa456365f71ecb0932b8af,,False,25,2019-02-26 19:28:05,7,2019-02-26 19:28:05,Internalize Microsoft.ML.Internal.CpuMath.GeneralUtils. (#2741),1,1,1,0,0,148,0,1,1,mlnet
c90fa51fff86a5b44ff9184d3c22356d6f3fd440,559c2927bc72c6f73371978b05cc1bc36ebb3b79,,False,66,2019-02-26 19:29:46,7,2019-02-26 19:29:46,Make text loaders consistent (#2710),1,13,13,0,0,5692,57,178,121,mlnet
ff6d16d10d69f5ce4c393050bdc083ad13e1809c,c90fa51fff86a5b44ff9184d3c22356d6f3fd440,,False,63,2019-02-26 21:22:09,7,2019-02-26 21:22:09,Adding sample for LightGbm ranking (#2729),1,19,17,2,0,1845,144,228,84,mlnet
be3c35e3d6d1aabb99ba43cd79b470c63b8e7a4f,ff6d16d10d69f5ce4c393050bdc083ad13e1809c,,False,19,2019-02-26 21:23:22,7,2019-02-26 21:23:22,Added performance tests for small array input for cpumath functions (#2727),1,1,0,1,0,103,103,103,0,mlnet
9b27c53144c28e5ca6e2804cd3f6fc103a056d35,be3c35e3d6d1aabb99ba43cd79b470c63b8e7a4f,,False,26,2019-02-26 22:14:21,7,2019-02-26 22:14:21,Pass group id via options (#2742),1,3,3,0,0,4811,3,10,7,mlnet
4dd0d5d983f05fa8ee350a79f837862699c515ce,9b27c53144c28e5ca6e2804cd3f6fc103a056d35,,False,22,2019-02-26 22:15:24,7,2019-02-26 22:15:24,Remove the IFourierDistributionSampler interface (#2698),1,6,5,0,1,2835,72,250,178,mlnet
6fc0ea5f25698c2bbd4d52e5a6df60b3b1d3ab01,4dd0d5d983f05fa8ee350a79f837862699c515ce,,False,66,2019-02-26 23:44:16,7,2019-02-26 23:44:16,Expose split gains in tree models (#2747),1,2,2,0,0,395,21,22,1,mlnet
2a1f2bb6a62393115f6cb8128fbbe9850068180d,6fc0ea5f25698c2bbd4d52e5a6df60b3b1d3ab01,,False,43,2019-02-26 23:57:21,7,2019-02-26 23:57:21,More namespace alignment (#2724),1,141,141,0,0,49991,-99,121,220,mlnet
4eb9e45211cad95dd57ee5ada590c5baa5268d87,2a1f2bb6a62393115f6cb8128fbbe9850068180d,,False,25,2019-02-27 00:31:42,7,2019-02-27 00:31:42,Microsoft.ML.Internal.Internallearn should be hidden/moved/renamed (#2740),1,23,23,0,0,14869,6,26,20,mlnet
482bb817a22fabb91877e62471f021bda425934b,4eb9e45211cad95dd57ee5ada590c5baa5268d87,,False,5,2019-02-27 02:48:59,7,2019-02-27 02:48:59,Scrubbing FieldAwareFactorizationMachine learner. (#2730),1,16,13,2,1,32228,154,323,169,mlnet
27f48b65f354b1bff4315814e770087ebe0485ef,482bb817a22fabb91877e62471f021bda425934b,,False,60,2019-02-27 04:03:34,7,2019-02-27 04:03:34,Renaming ColumnInfo to ColumnOptions (#2709),1,89,89,0,0,54683,0,841,841,mlnet
19dfc2a6950f8440838fbdf97dcb9e741cda6dd1,27f48b65f354b1bff4315814e770087ebe0485ef,,False,60,2019-02-27 04:29:01,7,2019-02-27 04:29:01,Move ReadFromEnum and CreateEnumerable and add sample (#2716),1,57,56,1,0,11433,77,232,155,mlnet
ecd02a5dca3fa03225156e0ad12b8ef059ddadfe,19dfc2a6950f8440838fbdf97dcb9e741cda6dd1,,False,66,2019-02-27 05:02:17,15,2019-02-27 05:02:17,Remove IMultiStreamSource when path (type: string) exists (#2745),1,1,1,0,0,202,-8,4,12,mlnet
258a07c4a7fd87345725d171568ee8ad7f6f32a7,ecd02a5dca3fa03225156e0ad12b8ef059ddadfe,,False,26,2019-02-27 05:04:56,15,2019-02-27 05:04:56,Ensemble to it's own package (#2718),1,5,3,2,0,1086,22,25,3,mlnet
ee2754b9864d007abb39ccd418f3bffa2feb996c,258a07c4a7fd87345725d171568ee8ad7f6f32a7,,False,16,2019-02-27 05:57:39,7,2019-02-27 05:57:39,Removes IHostEnvironment.CreateTempFile (#2568),1,18,17,0,1,42325,-311,83,394,mlnet
adc5f053fe3b49f8fde82bd294a5924af095b321,ee2754b9864d007abb39ccd418f3bffa2feb996c,,False,105,2019-02-27 06:19:44,10,2019-02-27 06:19:44,Fix AnomalyDetection Evaluator returning NaN when there are no anomalies (#2692),1,2,2,0,0,638,17,40,23,mlnet
b1801a8a6b6463ec5f6fb576ca279343e7cfaebb,adc5f053fe3b49f8fde82bd294a5924af095b321,,False,60,2019-02-27 07:19:51,7,2019-02-27 07:19:51,"Rename IDataLoader, IDataReader and IDataReaderEstimator (#2731)",1,208,206,1,1,53354,13,1896,1883,mlnet
d4f2dcfbc11d7081748408d20c35d3e2ff2aa143,b1801a8a6b6463ec5f6fb576ca279343e7cfaebb,,False,10,2019-02-27 17:44:26,7,2019-02-27 17:44:26,Bump master to 0.12 (#2758),1,1,1,0,0,8,0,1,1,mlnet
b0baf122d837a63b23e0ce60b2622f520433a06d,d4f2dcfbc11d7081748408d20c35d3e2ff2aa143,,False,43,2019-02-27 18:02:39,7,2019-02-27 18:02:39,transform and trainer namespaces don't need to follow the catalogs (#2755),1,137,137,0,0,69681,-93,152,245,mlnet
a0edc5c5724ed2895fd0c2fa5c2525d03de13455,b0baf122d837a63b23e0ce60b2622f520433a06d,,False,66,2019-02-27 18:42:32,7,2019-02-27 18:42:32,Polish GetColumn on IDataView (#2738),1,25,25,0,0,5963,62,174,112,mlnet
4484db209870366daf9a66cf313a4200320dce97,a0edc5c5724ed2895fd0c2fa5c2525d03de13455,,False,25,2019-02-27 22:34:45,7,2019-02-27 22:34:45,Clean up metrics classes. (#2700),1,38,38,0,0,9791,9,285,276,mlnet
997e14923977e65da4c1f497f1efbc368fa31e8c,4484db209870366daf9a66cf313a4200320dce97,,False,16,2019-02-27 23:49:46,15,2019-02-27 23:49:46,Code cleanup from PR 2568 (#2759),1,1,1,0,0,307,-4,0,4,mlnet
1e234ef9961d60d052e0a8f8390685bcf4e399ee,997e14923977e65da4c1f497f1efbc368fa31e8c,,False,42,2019-02-28 00:05:00,15,2019-02-28 00:05:00,Replace Float with float (#2754),1,48,48,0,0,27077,-58,1053,1111,mlnet
129b47c489b91fe48ed622a6ec8c74aa64b3da7e,1e234ef9961d60d052e0a8f8390685bcf4e399ee,,False,25,2019-02-28 00:11:39,4,2019-02-28 00:11:39,Package FastTree. (#2764),1,9,7,2,0,407,22,25,3,mlnet
0ada2fdbaff5b2dca772f6e149e0f44d44ab6409,129b47c489b91fe48ed622a6ec8c74aa64b3da7e,,False,40,2019-02-28 00:33:27,15,2019-02-28 00:33:27,Move Learner* input base and Transform* input base out of Entrypoints… (#2748),1,76,74,2,0,73339,45,602,557,mlnet
e1ab18ced02812a7185af293af3956cc9ebc3880,0ada2fdbaff5b2dca772f6e149e0f44d44ab6409,,False,66,2019-02-28 01:11:05,7,2019-02-28 01:11:05,One line renaming (#2782),1,1,1,0,0,603,0,3,3,mlnet
fbf282d982223a51cf6e4a9ad9f3f036e0f150ca,e1ab18ced02812a7185af293af3956cc9ebc3880,,False,42,2019-02-28 15:48:16,15,2019-02-28 15:48:16,Quick fix to XML documentation (#2790),1,1,1,0,0,64,0,1,1,mlnet
6e9023fa08ee2dba2d9b43e5485b7230c6dd29ed,fbf282d982223a51cf6e4a9ad9f3f036e0f150ca,,False,66,2019-02-28 23:36:18,7,2019-02-28 23:36:18,Add an example of random PCA using in-memory data structure (#2780),1,6,4,2,0,566,281,283,2,mlnet
2b417bb9f30c249d1267eeace8f0af82890f3c6e,6e9023fa08ee2dba2d9b43e5485b7230c6dd29ed,,False,72,2019-03-01 16:15:11,7,2019-03-01 16:15:11,Updates to OVA: (#2743),1,10,10,0,0,4495,8,75,67,mlnet
f78af891ea3339ec9ecabe2f35c965e8861b316d,2b417bb9f30c249d1267eeace8f0af82890f3c6e,,False,5,2019-03-01 19:46:16,7,2019-03-01 19:46:16,Internalization of TensorFlowUtils.cs and refactored TensorFlowCatalog. (#2672),1,13,11,1,1,3576,-25,246,271,mlnet
b71b7170bea846980b557de0212733939a48b188,f78af891ea3339ec9ecabe2f35c965e8861b316d,,False,19,2019-03-01 22:18:08,7,2019-03-01 22:18:08,correcting path construction when Resnet projets are consumed as a nuget package (#2809),1,8,7,0,1,248,-27,8,35,mlnet
43be3168f4f040385ec9e84f9f4d2fdde6a08640,b71b7170bea846980b557de0212733939a48b188,,False,66,2019-03-01 22:38:21,7,2019-03-01 22:38:21,Make accessor of linear coefficients unique to the public (#2807),1,10,10,0,0,6656,-7,16,23,mlnet
49a96c596e5106df543cd262698a9e6cfbcb63a7,43be3168f4f040385ec9e84f9f4d2fdde6a08640,,False,72,2019-03-01 22:47:48,7,2019-03-01 22:47:48,Scrubbing PkPd (#2749),1,3,3,0,0,1324,3,44,41,mlnet
d65af0f755b9cd5739693004f1a8a8964ce23d8a,49a96c596e5106df543cd262698a9e6cfbcb63a7,,False,19,2019-03-01 23:18:32,4,2019-03-01 23:18:32,Update build tools version and use netcoreapp3.0 on ubuntu CI (#2687),1,3,3,0,0,978,18,21,3,mlnet
1942c8f20305a5f57454951b80c02a8b2f3ba6b8,d65af0f755b9cd5739693004f1a8a8964ce23d8a,,False,5,2019-03-02 00:27:52,7,2019-03-02 00:27:52,Cleaning and Fixing public API for set of learners. (#2765),1,18,18,0,0,12719,17,127,110,mlnet
50474a611f6e683f5b4071cedc6868a7eed1acb2,1942c8f20305a5f57454951b80c02a8b2f3ba6b8,,False,5,2019-03-02 06:56:40,7,2019-03-02 06:56:40,Created samples for StochasticGradientDescentNonCalibrated learner. (#2770),1,3,1,2,0,852,115,115,0,mlnet
485c99e938f1ff6b073a380edc37419ee4dea9b5,50474a611f6e683f5b4071cedc6868a7eed1acb2,,False,25,2019-03-02 15:14:21,43,2019-03-02 15:14:21,Correct documentation for MapKeyToVector. (#2777),1,1,1,0,0,260,0,2,2,mlnet
254a3167af808549daec2d7203a191d714a818e8,485c99e938f1ff6b073a380edc37419ee4dea9b5,,False,19,2019-03-02 16:35:41,7,2019-03-02 16:35:41,Message related to missing models improved in DNNImageFeaturizers. (#2812),1,3,3,0,0,1749,4,9,5,mlnet
df2f3fb49d4299925325921ee31c2cdff78ba3b5,254a3167af808549daec2d7203a191d714a818e8,,False,25,2019-03-03 23:28:35,7,2019-03-03 23:28:35,Rename HalLearners assembly and nuget to Microsoft.ML.Mkl.Components. (#2800),1,43,43,0,0,15137,13,81,68,mlnet
09f40d09fdf4654a13ffc2b2dac444dc37b2444f,df2f3fb49d4299925325921ee31c2cdff78ba3b5,,False,65,2019-03-04 19:02:34,7,2019-03-04 19:02:34,Docs & samples for SDCA-based trainers (#2771),1,17,11,5,1,5322,325,465,140,mlnet
a10050506d0ddb21911ad1d8fd40cd2146119fdb,09f40d09fdf4654a13ffc2b2dac444dc37b2444f,,False,36,2019-03-04 19:23:21,7,2019-03-04 19:23:21,Add V1 Scenario tests for data transformation (#2803),1,4,1,2,1,317,180,239,59,mlnet
5746ec9eeb5aac9dcd3c4355ccce46d17ee46cdf,a10050506d0ddb21911ad1d8fd40cd2146119fdb,,False,51,2019-03-04 20:01:07,7,2019-03-04 20:01:07,Sample for ConvertType transform estimator (#2781),1,5,4,1,0,2282,64,72,8,mlnet
24926eec2bafad64731c91877ac77feb2f12abc5,5746ec9eeb5aac9dcd3c4355ccce46d17ee46cdf,,False,51,2019-03-04 21:47:01,7,2019-03-04 21:47:01,Scrubbing LogisticRegression learners (#2761),1,19,19,0,0,47006,59,305,246,mlnet
63a7654edaddaf0eea6af98ea762b01594d083ee,24926eec2bafad64731c91877ac77feb2f12abc5,,False,63,2019-03-04 23:11:40,7,2019-03-04 23:11:40,Remnants from renaming of StratificationColumn (#2839),1,1,1,0,0,687,0,2,2,mlnet
3701389bccb044734a749a0bea65da0df41de165,63a7654edaddaf0eea6af98ea762b01594d083ee,,False,26,2019-03-04 23:45:20,7,2019-03-04 23:45:20,Hide SaveTo/LoadFrom from TransformerChain (#2840),1,5,5,0,0,1006,0,5,5,mlnet
86d5dda8c39eb4b9a2a8464961e3cfa40085ac15,3701389bccb044734a749a0bea65da0df41de165,,False,26,2019-03-05 00:20:31,15,2019-03-05 00:20:31,"Calibrators catalog introduction, rename PAV to Isotonic (#2766)",1,9,4,4,1,3753,260,426,166,mlnet
c2fabb88f79a30ccc6a3803cb16b400ca66ead4c,86d5dda8c39eb4b9a2a8464961e3cfa40085ac15,,False,66,2019-03-05 01:06:53,7,2019-03-05 01:06:53,[Tiny] Use string[] instead of IEnumerable<string> in column names (#2815),1,4,4,0,0,939,0,21,21,mlnet
d9208bfe5e831d6592d5dd3605b197f7d8ebab01,c2fabb88f79a30ccc6a3803cb16b400ca66ead4c,,False,5,2019-03-05 01:24:10,7,2019-03-05 01:24:10,"Cleaned and fixed public API surface for KMeans, NaiveBayes, OLS. (#2819)",1,17,16,1,0,40956,42,148,106,mlnet
768e3bf4530f8044f1dfb02f1dcaed451e9dcf6d,d9208bfe5e831d6592d5dd3605b197f7d8ebab01,,False,66,2019-03-05 01:36:30,10,2019-03-05 01:36:30,Fix new file (#2844),1,1,1,0,0,198,0,2,2,mlnet
a4bfd93e83616d9d78e8c1e99d744d4551918113,768e3bf4530f8044f1dfb02f1dcaed451e9dcf6d,,False,15,2019-03-05 02:14:20,7,2019-03-05 02:14:20,Hide more of Microsoft.ML.Data (#2842),1,26,26,0,0,10974,93,273,180,mlnet
d28886f2ad1a7378309c5f9483b2a88745bc5a35,a4bfd93e83616d9d78e8c1e99d744d4551918113,,False,72,2019-03-05 17:44:52,7,2019-03-05 17:44:52,Scrub changes for LightGBM (#2808),1,39,38,0,1,39591,-34,458,492,mlnet
b70b4241e629615b4bd8b5bb0e302a1b1fafc331,d28886f2ad1a7378309c5f9483b2a88745bc5a35,,False,15,2019-03-05 20:00:15,7,2019-03-05 20:00:15,Remove random trainer and model parameters from the public surface. (#2849),1,6,5,0,1,4248,-208,9,217,mlnet
61aa540e037baff96012bd130e7129cd6f60ab0f,b70b4241e629615b4bd8b5bb0e302a1b1fafc331,,False,26,2019-03-05 21:19:35,7,2019-03-05 21:19:35,First iteration (#2852),1,5,5,0,0,1688,1,34,33,mlnet
633a50bd193003a197f9da9f9110e56c338d120b,61aa540e037baff96012bd130e7129cd6f60ab0f,,False,10,2019-03-05 21:21:00,7,2019-03-05 21:21:00,Adding release notes for v0.11 (#2860),1,1,0,1,0,40,40,40,0,mlnet
e285bed51144e73ec1b15512039632cd4cd5f752,633a50bd193003a197f9da9f9110e56c338d120b,,False,10,2019-03-05 21:29:37,7,2019-03-05 21:29:37,Update release notes v0.11,0,1,1,0,0,40,0,3,3,mlnet
95019e5921d3a112d5362ebbd5e686e2ad2d2b2a,e285bed51144e73ec1b15512039632cd4cd5f752,,False,66,2019-03-05 22:18:13,7,2019-03-05 22:18:13,Scrub Fast Tree Family (#2753),1,40,40,0,0,56121,21,1081,1060,mlnet
a6b0b97e5ec42666a728a6f3e4ba8ac696c02483,95019e5921d3a112d5362ebbd5e686e2ad2d2b2a,,False,19,2019-03-06 00:18:19,7,2019-03-06 00:18:19,Updating the buildtools version to the latest (#2822),1,2,2,0,0,192,4,11,7,mlnet
1b9dec6f9925f6bc22018376e942e59776d40e9b,a6b0b97e5ec42666a728a6f3e4ba8ac696c02483,,False,43,2019-03-06 04:11:01,7,2019-03-06 04:11:01,Adding a sample for the OnnxCatalog.DnnFeaturizeImage extension (#2799),1,9,8,1,0,691,85,93,8,mlnet
002d6b45e1fd9f699129a322180e135a20f65483,1b9dec6f9925f6bc22018376e942e59776d40e9b,,False,51,2019-03-06 04:40:42,7,2019-03-06 04:40:42,Scrubbing SDCA learners (#2825),1,38,37,1,0,44572,84,327,243,mlnet
adb53c41fd8c612df30f8d0213b7f459ef113724,002d6b45e1fd9f699129a322180e135a20f65483,,False,10,2019-03-06 04:55:35,7,2019-03-06 04:55:35,Update Readme,0,1,1,0,0,116,-3,10,13,mlnet
6f4e055b113b2bac024b7241ba469b9c20453fbe,adb53c41fd8c612df30f8d0213b7f459ef113724,,False,26,2019-03-06 21:10:38,7,2019-03-06 21:10:38,Scrub scrub (#2863),1,5,5,0,0,2176,-4,15,19,mlnet
c21a6d6fac8c827a60164b72989cc142fea07e2d,6f4e055b113b2bac024b7241ba469b9c20453fbe,,False,15,2019-03-06 22:14:39,7,2019-03-06 22:14:39,PFI statistics polish (#2869),1,6,5,1,0,1875,11,379,368,mlnet
887aad2ef6ad75409fe5b4ff1c1f0a4086003ac8,c21a6d6fac8c827a60164b72989cc142fea07e2d,,False,66,2019-03-06 22:24:40,7,2019-03-06 22:24:40,Polish early stop rules in fast tree (#2851),1,9,9,0,0,7471,204,308,104,mlnet
0075757121ee64d18d2b7894bcee69bd77f78258,887aad2ef6ad75409fe5b4ff1c1f0a4086003ac8,,False,60,2019-03-07 08:21:04,7,2019-03-07 08:21:04,Remove ConcurrencyFactor from IHostEnvironment (#2846),1,58,57,0,1,28519,-99,180,279,mlnet
a5580108d6171ae8dfa5ba60210dc2d88c9dec75,0075757121ee64d18d2b7894bcee69bd77f78258,,False,15,2019-03-07 19:10:19,7,2019-03-07 19:10:19,Make public arrays intended to be immutable to IReadOnlyList in Core/Data/Transforms. (#2878),1,16,16,0,0,7072,4,96,92,mlnet
10c4fc609c8cb1f3d13370b312ce10b6c8025db2,a5580108d6171ae8dfa5ba60210dc2d88c9dec75,,False,36,2019-03-07 19:36:16,7,2019-03-07 19:36:16,Add V1 Introspective Training Tests (#2859),1,7,4,2,1,1943,384,568,184,mlnet
178827f4e7a7ccd129a8ee60c96e9630ffc6c0b3,10c4fc609c8cb1f3d13370b312ce10b6c8025db2,,False,72,2019-03-07 21:28:20,7,2019-03-07 21:28:20,mlnetmkldeps nuget package updates (#2874),1,3,3,0,0,93,28,44,16,mlnet
f5b9e436890f928f840128345c771945ba44a962,178827f4e7a7ccd129a8ee60c96e9630ffc6c0b3,,False,36,2019-03-07 21:59:10,7,2019-03-07 21:59:10,Update TreeTrainersCatalog to use standard parameter names (#2880),1,3,3,0,0,870,0,20,20,mlnet
4cb4fea9a0a797f7f5ac4109fee43906efca1bed,f5b9e436890f928f840128345c771945ba44a962,,False,42,2019-03-08 00:01:18,60,2019-03-08 00:01:18,Enable TextFeaturization tests (#2733),1,2,2,0,0,1361,4,8,4,mlnet
e14db2783dfd444e340958a3a585234325f91cf7,4cb4fea9a0a797f7f5ac4109fee43906efca1bed,,False,60,2019-03-08 00:02:58,7,2019-03-08 00:02:58,Scrubbing task: rest of transforms (#2876),1,8,8,0,0,2400,-12,44,56,mlnet
eb3c364f37978289fa7da80666a7bfc1c6b5d573,e14db2783dfd444e340958a3a585234325f91cf7,,False,42,2019-03-08 01:00:29,60,2019-03-08 01:00:29,Update schema comprehension documentation code (#2845),1,1,1,0,0,223,1,10,9,mlnet
f09b25fe355ed713a6c3956fdf132c9e2e6facaf,eb3c364f37978289fa7da80666a7bfc1c6b5d573,,False,66,2019-03-08 03:47:20,7,2019-03-08 03:47:20,Scrub projection and normalization transforms (#2865),1,38,36,1,1,46076,3,554,551,mlnet
683711a067d700521cf13d41700fa36e4caa6fba,f09b25fe355ed713a6c3956fdf132c9e2e6facaf,,False,43,2019-03-08 06:15:58,7,2019-03-08 06:15:58,Replace predicate with an IEnumerable<DataViewSchema.Column> for IRowToRowMapper.GetRow and  ISchemaBoundRowMapper.GetRow (#2796),1,144,144,0,0,96720,514,1749,1235,mlnet
b861b5d64841cbe0f2c866ee7586872aac450a51,683711a067d700521cf13d41700fa36e4caa6fba,,False,43,2019-03-08 16:27:50,4,2019-03-08 16:27:50,Main namespace types2445 (#2885),1,735,735,0,0,266046,400,1778,1378,mlnet
ee0d1d5557b3f7ef61af72d7252f3f45e8644a73,b861b5d64841cbe0f2c866ee7586872aac450a51,,False,36,2019-03-08 17:23:38,26,2019-03-08 17:23:38,"Specify MaxNumberOfIterations for SDCA, K-Means (#2883)",1,19,19,0,0,37368,0,51,51,mlnet
8bcc03c7de181a75fa612dbce07bddad7fdd338b,ee0d1d5557b3f7ef61af72d7252f3f45e8644a73,,False,10,2019-03-08 19:03:37,7,2019-03-08 19:03:37,Temporarily disable myget (#2889),1,1,1,0,0,263,1,8,7,mlnet
4c83066a21e19ec9a0074b7aaff604b73e94245b,8bcc03c7de181a75fa612dbce07bddad7fdd338b,,False,36,2019-03-09 00:59:49,7,2019-03-09 00:59:49,Renaming IterationsToRemember to HistorySize for L-BFGS learners. (#2894),1,7,7,0,0,32901,0,36,36,mlnet
97c067cb2263b807fddc6ed67ebdc2e615ee6e18,4c83066a21e19ec9a0074b7aaff604b73e94245b,,False,65,2019-03-11 19:27:07,7,2019-03-11 19:27:07,Cleaned LightGBM documentation (#2886),1,8,7,1,0,31150,245,299,54,mlnet
005fe05ebd8b0ffe66fe7e3d5b10983d363a4c35,97c067cb2263b807fddc6ed67ebdc2e615ee6e18,,False,106,2019-03-11 19:31:37,25,2019-03-11 19:31:37,Rename Microsoft.ML.StandardLearners (#2792),1,64,64,0,0,18418,7,31,24,mlnet
cd333c59180c718c3fe13b44daf45bf7360e7844,005fe05ebd8b0ffe66fe7e3d5b10983d363a4c35,,False,40,2019-03-11 19:43:29,7,2019-03-11 19:43:29,TrainTestSplit should be inside MLContext.Data (#2907),1,47,47,0,0,9817,-2,155,157,mlnet
b178211e94351e50f37d542f827fcb4d979f31d2,cd333c59180c718c3fe13b44daf45bf7360e7844,,False,66,2019-03-11 20:09:05,15,2019-03-11 20:09:05,Scrub Latent Dirichlet Allocation Transform (Just Renaming) (#2890),1,8,8,0,0,5144,-2,180,182,mlnet
037cc6d1284961b1e0ba939560430d5ae533a9fd,b178211e94351e50f37d542f827fcb4d979f31d2,,False,25,2019-03-11 21:02:18,7,2019-03-11 21:02:18,Fix links. (#2908),1,1,1,0,0,230,0,4,4,mlnet
cbf05acdf97c2d7a1b64e083bbd12d49f1ba6758,037cc6d1284961b1e0ba939560430d5ae533a9fd,,False,40,2019-03-11 21:08:52,7,2019-03-11 21:08:52,Update Readme to fix code sample (#2887),1,1,1,0,0,119,3,12,9,mlnet
14edcb06e94d3cdb81d69c32eae3197c0ae728f2,cbf05acdf97c2d7a1b64e083bbd12d49f1ba6758,,False,66,2019-03-11 21:39:57,7,2019-03-11 21:39:57,Scrub word embedding transform (#2891),1,14,14,0,0,40245,0,112,112,mlnet
f856d0931f70d4957e768fb1a9c67a4dc34d7006,14edcb06e94d3cdb81d69c32eae3197c0ae728f2,,False,40,2019-03-11 22:43:48,7,2019-03-11 22:43:48,Fixing inconsistency in usage of LossFunction (#2915),1,11,11,0,0,4577,20,95,75,mlnet
ce0c917d1d8e44a5460f984d667107eecc4a9f78,f856d0931f70d4957e768fb1a9c67a4dc34d7006,,False,5,2019-03-11 23:24:54,7,2019-03-11 23:24:54,Fixed a tensorflow test which was marked as skipped. (#2855),1,2,2,0,0,1205,15,22,7,mlnet
24f782d306f58d31778eddde181c16939be17292,ce0c917d1d8e44a5460f984d667107eecc4a9f78,,False,63,2019-03-11 23:45:56,7,2019-03-11 23:45:56,Scrubbing image transforms (#2875),1,11,11,0,0,4929,-1,330,331,mlnet
e2464f606c69357898572aac8e4d8d3c1451c92f,24f782d306f58d31778eddde181c16939be17292,,False,26,2019-03-12 00:28:27,7,2019-03-12 00:28:27,Hide some duplicate methods (#2904),1,2,2,0,0,361,-15,2,17,mlnet
acc4ac016b5f192bba2ef4cb84c808dd2d200d7f,e2464f606c69357898572aac8e4d8d3c1451c92f,,False,26,2019-03-12 00:30:38,7,2019-03-12 00:30:38,One type label policy in trainers (#2804),1,64,64,0,0,19784,74,670,596,mlnet
