Sha,Message,IsBugFix,Message,Response
220a152e1de46989d7fd0a7ec2a8783692b189d3,"Merge pull request #546 from brettfo/fsharp-tests",False,"Mentioning of merge and PR does not indicate a bugfix","{""IsBugFix"": false, ""Reason"": ""Mentioning of merge and PR does not indicate a bugfix""}"
8b5fbbf18969496051d2ed4999c7c291121d95bc,"Merge pull request #545 from colombod/feature/load_extensions",,"{""IsBugFix"": true or false, ""Reason"": ""Without additional context, I cannot determine if this commit is related to a bug fix. A PR named 'fix' usually implies fixing an issue, but it depends on the change made.""}","{""IsBugFix"": true or false, ""Reason"": ""Without additional context, I cannot determine if this commit is related to a bug fix. A PR named 'fix' usually implies fixing an issue, but it depends on the change made.""}"
2367160db6791dce2e8a77881d8acc8055279943,"simplify events list in tests (#548)",True,"The commit is addressing an issue likely related to testing by simplifying the event list.","{    ""IsBugFix"": true,    ""Reason"": ""The commit is addressing an issue likely related to testing by simplifying the event list.""  }"
62c0ec8152f738619fa9c9cd5507d57ce8ad0528,"Merge pull request #550 from TIHan/telemetry-track-kernel-server",False,"Pull requests are not inherently bugfixes; context is required","{""IsBugFix"": false, ""Reason"": ""Pull requests are not inherently bugfixes; context is required""}"
064dc386bc5c8e87ea1c115fd5f81287197b1782,"Merge pull request #551 from colombod/feature/provide_full_references_to_extensions",True,"The commit title suggests adding full references which might be related to fixing a bug regarding extensions","{""IsBugFix"": true, ""Reason"": ""The commit title suggests adding full references which might be related to fixing a bug regarding extensions""}"
342b0de01d4dfcfc97f0f71bf4e711bdd0be6edc,"Merge pull request #555 from colombod/feature/simplify_event_tracking",False,"The information suggests a feature merge without indication of bugfixes.","{""IsBugFix"": false, ""Reason"": ""The information suggests a feature merge without indication of bugfixes.""}"
a51e8526d30521cbdc29c484ffd080fb0c9656b2,"Merge pull request #553 from cartermp/fsharp-samples-update",False,"Pull request reference does not indicate a bugfix without further context","{""IsBugFix"": false, ""Reason"": ""Pull request reference does not indicate a bugfix without further context""}"
0ba72cb9d6ebbaba732e6caa1f78c04e464888f8,"Merge pull request #557 from cartermp/importing-packages-fsharp",False,"The commit hash and repository name do not provide enough context to determine if it's a bugfix","{""IsBugFix"": false, ""Reason"": ""The commit hash and repository name do not provide enough context to determine if it's a bugfix""}"
b7c29ad5a33dff144ab646ed204170af669dca3b,"Merge pull request #566 from dotnet/darc-master-567d749f-de0f-4013-a352-522065c58116",False,"Merge pull request information does not indicate the nature of changes; needs context for classification","{""IsBugFix"": false, ""Reason"": ""Merge pull request information does not indicate the nature of changes; needs context for classification""}"
4bc88564912991cadad36f9b909f2571a736ca52,"Merge pull request #567 from colombod/feature/output_fsharp",,"{""IsBugFix"": false or true, ""Reason"": ""Mention of a specific PR and repository suggests potential but is not definitive""}","{""IsBugFix"": false or true, ""Reason"": ""Mention of a specific PR and repository suggests potential but is not definitive""}"
6ad8f294938a37dd80bfc0fdc60cc05f0e3e5f5f,"Merge pull request #562 from cartermp/fsharp-intro-and-fixes",True,"Pull request originates from a repository dedicated to F# tutorials with context of 'fixes'","{""IsBugFix"": true, ""Reason"":""Pull request originates from a repository dedicated to F# tutorials with context of 'fixes'""}"
05570ea17220d69a84ddc1cc752febb0dc9f140a,"Merge pull request #560 from cartermp/fix-plotting-fsharp",True,"The title suggests the merge is part of fixing an issue related to plotting in F#","{""IsBugFix"": true, ""Reason"": ""The title suggests the merge is part of fixing an issue related to plotting in F#""}"
6ad2eebb66f4167cae2fcb363f8655de2589f743,"Merge pull request #572 from colombod/feature/token_for_demo",False,"The title suggests a feature merge without specific bugfix context","{""IsBugFix"": false, ""Reason"": ""The title suggests a feature merge without specific bugfix context""}"
4f6d89e390e2bdba41ce70fddd67832448ceb6ff,"properly format non-generic `IDictionary` (#571)",True,"The commit title suggests a specific issue was addressed","{""IsBugFix"": true, ""Reason"": ""The commit title suggests a specific issue was addressed""}"
2a66dd1a5ba7f70b680f77886114272be63c89c4,"Merge pull request #576 from colombod/feature/ignore_display",True,"The repository name suggests it's for a new feature that may include fixing an existing display issue.","{    ""IsBugFix"": true,    ""Reason"": ""The repository name suggests it's for a new feature that may include fixing an existing display issue.""  }"
0df3642c7436e1ae61e6ff00b887e9415c3c5176,"Merge pull request #579 from msynk/patch-1",False,"The commit is a merge and lacks context","{""IsBugFix"": false, ""Reason"": ""The commit is a merge and lacks context""}"
3dc59e12a3d81c9447b2506061e13ab1054dd429,"Merge pull request #573 from cartermp/more-fsharp",False,"A merge commit without any specific description makes it impossible to determine if it's a bugfix.","{""IsBugFix"": false, ""Reason"": ""A merge commit without any specific description makes it impossible to determine if it's a bugfix.""}"
bcbec19a4c8a9602a1c70d4dce9ff7b0ceeefd31,"Merge pull request #578 from colombod/feature/fix_install_bug",True,"The title and repository suggest a bug fix for an installation issue","{""IsBugFix"": true, ""Reason"": ""The title and repository suggest a bug fix for an installation issue""}"
0598a38233010b9f603de8cb2ba9ac249bcdea78,"F# github sample (#587)",False,"The reference indicates it is related to an example and does not directly imply a bug fix.","{""IsBugFix"": false, ""Reason"": ""The reference indicates it is related to an example and does not directly imply a bug fix.""}"
c68543623ec1d042708a417e34c4e8ad9690853d,"Merge pull request #589 from KevinRansom/octokit",False,"A merge pull request could contain any type of code change including new features or refactoring; specific content is needed for classification","{""IsBugFix"": false, ""Reason"": ""A merge pull request could contain any type of code change including new features or refactoring; specific content is needed for classification""}"
001b36724d769e844a53b22e3833a23caed3dc68,"display F# package installation status (#591)",False,"Updating UI component does not necessarily indicate fixing existing bugs","{""IsBugFix"": false, ""Reason"": ""Updating UI component does not necessarily indicate fixing existing bugs""}"
e222dedd2bae6cc379c712cb9ba752cd5f6dee64,"[master] Update dependencies from dotnet/arcade (#593)",False,"Updating dependencies does not necessarily indicate a bug fix.","{""IsBugFix"": false, ""Reason"": ""Updating dependencies does not necessarily indicate a bug fix.""}"
ee3dc325df2fb737bc0af13bbdd9927a9360e59a,"Merge pull request #596 from yamachu/fix-fsharp-sample",True,"The repository name includes 'fix', suggesting the commit addresses a known issue","{""IsBugFix"": true, ""Reason"": ""The repository name includes 'fix', suggesting the commit addresses a known issue""}"
03ad11d7147a56d72f25e3fe179d3816dd306978,"Merge pull request #598 from dotnet/featuretelemetryfix",True,"The repository name suggests this is related to a fix in feature telemetry","{""IsBugFix"": true, ""Reason"": ""The repository name suggests this is related to a fix in feature telemetry""}"
3c5de4c12a2ddb8a8cc1fadf8ba300e10b921fb7,"Merge pull request #599 from jonsequitur/notebook-tweaks",False,"A merge commit is not a direct indicator of bugfixing and lacks context","{""IsBugFix"": false, ""Reason"": ""A merge commit is not a direct indicator of bugfixing and lacks context""}"
311839d0dfc8a19f9c31279fd04824d052d3cb1b,"Merge pull request #588 from colombod/feature/ignite_docs",False,"A merge event does not provide details on the commit content","{""IsBugFix"": false, ""Reason"": ""A merge event does not provide details on the commit content""}"
e561b7e9a5d0f87a4785e6b3b10a714c06c6b81e,"Merge pull request #602 from jonsequitur/docs-tweaks",False,"A merge pull request usually indicates a combination of code changes but does not specify if they are bug fixes or feature additions.","{      ""IsBugFix"": false,      ""Reason"": ""A merge pull request usually indicates a combination of code changes but does not specify if they are bug fixes or feature additions.""  }"
98366daa78740eb042e0c941eda3f46705827f0e,"Merge pull request #603 from jonsequitur/unhide-a-couple-of-commands",False,"A merge commit indicating integration, lacks information on the content of changes","{""IsBugFix"": false, ""Reason"": ""A merge commit indicating integration, lacks information on the content of changes""}"
3e27e5d284d5eba391f8cff5a69c3f32f731c6e7,"Merge pull request #605 from cartermp/minor-fsharp-sample-fix",True,"The commit title refers to a minor fix suggesting it's likely related to bug fixing.","{""IsBugFix"": true, ""Reason"": ""The commit title refers to a minor fix suggesting it's likely related to bug fixing.""}"
be44411c1eedc8bd403b506b1a22ed2871c678ce,"Set DotNetUseShippingVersions. (#595)",True,"The commit title suggests an adjustment related to versions which could imply a fix for versioning issues.","{""IsBugFix"": true, ""Reason"": ""The commit title suggests an adjustment related to versions which could imply a fix for versioning issues.""}"
c007f476bd0af4fe055d93dc8c36f861be35d621,"Merge pull request #608 from eerhardt/UpdateDataFrame",,"{""IsBugFix"": true or false, ""Reason"": ""Explanation based on the repository name and branch title implications""}","{""IsBugFix"": true or false, ""Reason"": ""Explanation based on the repository name and branch title implications""}"
24b84b426f2eb1bfb541a27f5b906d50c71364fe,"Merge pull request #581 from colombod/feature/upgrade_aspnet",False,"The PR title suggests a feature upgrade rather than fixing bugs","{""IsBugFix"": false, ""Reason"": ""The PR title suggests a feature upgrade rather than fixing bugs""}"
